iter	Passed	Remaining
5013	2996	589
5014	2997	588
5015	2997	588
5016	2998	587
5017	2998	586
5018	2999	586
5019	2999	585
5020	3000	584
5021	3000	584
5022	3001	583
5023	3001	583
5024	3002	582
5025	3003	581
5026	3003	581
5027	3004	580
5028	3004	580
5029	3005	579
5030	3005	578
5031	3006	578
5032	3006	577
5033	3007	577
5034	3007	576
5035	3008	575
5036	3009	575
5037	3009	574
5038	3010	574
5039	3010	573
5040	3011	572
5041	3011	572
5042	3012	571
5043	3012	571
5044	3013	570
5045	3013	569
5046	3014	569
5047	3014	568
5048	3015	567
5049	3015	567
5050	3016	566
5051	3017	566
5052	3017	565
5053	3018	564
5054	3019	564
5055	3019	563
5056	3020	563
5057	3020	562
5058	3021	561
5059	3021	561
5060	3022	560
5061	3023	560
5062	3023	559
5063	3024	558
5064	3024	558
5065	3025	557
5066	3025	557
5067	3026	556
5068	3026	555
5069	3027	555
5070	3028	554
5071	3028	554
5072	3029	553
5073	3029	552
5074	3030	552
5075	3030	551
5076	3031	551
5077	3031	550
5078	3032	549
5079	3033	549
5080	3033	548
5081	3034	548
5082	3034	547
5083	3035	546
5084	3035	546
5085	3036	545
5086	3037	545
5087	3037	544
5088	3038	543
5089	3038	543
5090	3039	542
5091	3039	542
5092	3040	541
5093	3040	540
5094	3041	540
5095	3041	539
5096	3042	539
5097	3042	538
5098	3043	537
5099	3044	537
5100	3044	536
5101	3045	535
5102	3045	535
5103	3046	534
5104	3046	534
5105	3047	533
5106	3047	532
5107	3048	532
5108	3049	531
5109	3049	531
5110	3050	530
5111	3050	529
5112	3051	529
5113	3051	528
5114	3052	528
5115	3052	527
5116	3053	526
5117	3053	526
5118	3054	525
5119	3055	525
5120	3055	524
5121	3056	523
5122	3056	523
5123	3057	522
5124	3057	522
5125	3058	521
5126	3058	520
5127	3059	520
5128	3059	519
5129	3060	518
5130	3060	518
5131	3061	517
5132	3061	517
5133	3062	516
5134	3062	515
5135	3063	515
5136	3064	514
5137	3064	514
5138	3065	513
5139	3065	512
5140	3066	512
5141	3066	511
5142	3067	511
5143	3067	510
5144	3068	509
5145	3068	509
5146	3069	508
5147	3070	508
5148	3070	507
5149	3071	506
5150	3071	506
5151	3072	505
5152	3073	505
5153	3073	504
5154	3074	503
5155	3074	503
5156	3075	502
5157	3075	502
5158	3076	501
5159	3076	500
5160	3077	500
5161	3077	499
5162	3078	499
5163	3079	498
5164	3079	497
5165	3080	497
5166	3080	496
5167	3081	496
5168	3081	495
5169	3082	494
5170	3082	494
5171	3083	493
5172	3083	493
5173	3084	492
5174	3084	491
5175	3085	491
5176	3086	490
5177	3086	490
5178	3087	489
5179	3088	488
5180	3089	488
5181	3089	487
5182	3090	487
5183	3090	486
5184	3091	485
5185	3091	485
5186	3092	484
5187	3092	484
5188	3093	483
5189	3094	482
5190	3094	482
5191	3095	481
5192	3095	481
5193	3096	480
5194	3096	479
5195	3097	479
5196	3097	478
5197	3098	478
5198	3098	477
5199	3099	476
5200	3099	476
5201	3100	475
5202	3101	475
5203	3101	474
5204	3102	473
5205	3102	473
5206	3103	472
5207	3103	472
5208	3104	471
5209	3104	470
5210	3105	470
5211	3105	469
5212	3106	468
5213	3107	468
5214	3107	467
5215	3108	467
5216	3108	466
5217	3109	466
5218	3110	465
5219	3110	464
5220	3111	464
5221	3111	463
5222	3112	462
5223	3112	462
5224	3113	461
5225	3113	461
5226	3114	460
5227	3114	459
5228	3115	459
5229	3115	458
5230	3116	458
5231	3117	457
5232	3117	456
5233	3118	456
5234	3118	455
5235	3119	455
5236	3119	454
5237	3120	453
5238	3120	453
5239	3121	452
5240	3121	452
5241	3122	451
5242	3122	450
5243	3123	450
5244	3123	449
5245	3124	449
5246	3124	448
5247	3125	447
5248	3126	447
5249	3126	446
5250	3127	446
5251	3127	445
5252	3128	444
5253	3129	444
5254	3129	443
5255	3130	443
5256	3130	442
5257	3131	441
5258	3131	441
5259	3132	440
5260	3132	440
5261	3133	439
5262	3133	438
5263	3134	438
5264	3135	437
5265	3135	437
5266	3136	436
5267	3136	435
5268	3137	435
5269	3137	434
5270	3138	434
5271	3138	433
5272	3139	432
5273	3139	432
5274	3140	431
5275	3141	431
5276	3141	430
5277	3142	429
5278	3142	429
5279	3143	428
5280	3143	428
5281	3144	427
5282	3144	426
5283	3145	426
5284	3145	425
5285	3146	425
5286	3146	424
5287	3147	423
5288	3147	423
5289	3148	422
5290	3149	421
5291	3149	421
5292	3150	420
5293	3150	420
5294	3151	419
5295	3151	418
5296	3152	418
5297	3152	417
5298	3153	417
5299	3153	416
5300	3154	415
5301	3154	415
5302	3155	414
5303	3156	414
5304	3156	413
5305	3157	412
5306	3157	412
5307	3158	411
5308	3158	411
5309	3159	410
5310	3159	409
5311	3160	409
5312	3160	408
5313	3161	408
5314	3161	407
5315	3162	406
5316	3162	406
5317	3163	405
5318	3164	405
5319	3164	404
5320	3165	403
5321	3165	403
5322	3166	402
5323	3166	402
5324	3167	401
5325	3167	400
5326	3168	400
5327	3168	399
5328	3169	399
5329	3170	398
5330	3170	397
5331	3171	397
5332	3171	396
5333	3172	396
5334	3172	395
5335	3173	394
5336	3174	394
5337	3174	393
5338	3175	393
5339	3175	392
5340	3176	391
5341	3176	391
5342	3177	390
5343	3177	390
5344	3178	389
5345	3179	388
5346	3179	388
5347	3180	387
5348	3180	387
5349	3181	386
5350	3181	385
5351	3182	385
5352	3182	384
5353	3183	384
5354	3183	383
5355	3184	382
5356	3184	382
5357	3185	381
5358	3185	381
5359	3186	380
5360	3187	379
5361	3187	379
5362	3188	378
5363	3188	378
5364	3189	377
5365	3189	376
5366	3190	376
5367	3190	375
5368	3191	375
5369	3191	374
5370	3192	373
5371	3193	373
5372	3193	372
5373	3194	372
5374	3194	371
5375	3195	370
5376	3195	370
5377	3196	369
5378	3196	369
5379	3197	368
5380	3197	367
5381	3198	367
5382	3199	366
5383	3199	366
5384	3200	365
5385	3200	364
5386	3201	364
5387	3201	363
5388	3202	363
5389	3203	362
5390	3203	361
5391	3204	361
5392	3204	360
5393	3205	360
5394	3205	359
5395	3206	358
5396	3206	358
5397	3207	357
5398	3207	357
5399	3208	356
5400	3209	355
5401	3209	355
5402	3210	354
5403	3210	354
5404	3211	353
5405	3211	352
5406	3212	352
5407	3213	351
5408	3213	351
5409	3214	350
5410	3214	349
5411	3215	349
5412	3215	348
5413	3216	348
5414	3217	347
5415	3217	346
5416	3218	346
5417	3218	345
5418	3219	345
5419	3219	344
5420	3220	343
5421	3220	343
5422	3221	342
5423	3221	342
5424	3222	341
5425	3222	340
5426	3223	340
5427	3224	339
5428	3224	339
5429	3225	338
5430	3225	337
5431	3226	337
5432	3226	336
5433	3227	336
5434	3228	335
5435	3228	334
5436	3229	334
5437	3229	333
5438	3230	333
5439	3230	332
5440	3231	331
5441	3231	331
5442	3232	330
5443	3232	330
5444	3233	329
5445	3234	328
5446	3234	328
5447	3235	327
5448	3235	327
5449	3236	326
5450	3236	325
5451	3237	325
5452	3237	324
5453	3238	324
5454	3238	323
5455	3239	322
5456	3239	322
5457	3240	321
5458	3240	321
5459	3241	320
5460	3242	319
5461	3242	319
5462	3243	318
5463	3243	318
5464	3244	317
5465	3244	316
5466	3245	316
5467	3245	315
5468	3246	315
5469	3247	314
5470	3247	314
5471	3248	313
5472	3249	312
5473	3249	312
5474	3250	311
5475	3250	311
5476	3251	310
5477	3251	309
5478	3252	309
5479	3252	308
5480	3253	308
5481	3253	307
5482	3254	306
5483	3255	306
5484	3255	305
5485	3256	305
5486	3256	304
5487	3257	303
5488	3257	303
5489	3258	302
5490	3258	302
5491	3259	301
5492	3259	300
5493	3260	300
5494	3261	299
5495	3261	299
5496	3262	298
5497	3262	297
5498	3263	297
5499	3263	296
5500	3264	296
5501	3265	295
5502	3265	294
5503	3266	294
5504	3266	293
5505	3267	293
5506	3267	292
5507	3268	291
5508	3268	291
5509	3269	290
5510	3270	290
5511	3270	289
5512	3271	288
5513	3271	288
5514	3272	287
5515	3272	287
5516	3273	286
5517	3273	285
5518	3274	285
5519	3274	284
5520	3275	284
5521	3276	283
5522	3276	283
5523	3277	282
5524	3278	281
5525	3278	281
5526	3279	280
5527	3280	280
5528	3281	279
5529	3282	278
5530	3283	278
5531	3284	277
5532	3285	277
5533	3286	276
5534	3287	276
5535	3288	275
5536	3289	275
5537	3289	274
5538	3290	273
5539	3291	273
5540	3292	272
5541	3292	272
5542	3293	271
5543	3293	270
5544	3294	270
5545	3294	269
5546	3295	269
5547	3295	268
5548	3296	267
5549	3297	267
5550	3297	266
5551	3298	266
5552	3298	265
5553	3299	264
5554	3299	264
5555	3300	263
5556	3300	263
5557	3301	262
5558	3301	261
5559	3302	261
5560	3303	260
5561	3303	260
5562	3304	259
5563	3304	258
5564	3305	258
5565	3305	257
5566	3306	257
5567	3307	256
5568	3307	256
5569	3308	255
5570	3309	254
5571	3309	254
5572	3310	253
5573	3310	253
5574	3311	252
5575	3311	251
5576	3312	251
5577	3313	250
5578	3313	250
5579	3314	249
5580	3315	248
5581	3315	248
5582	3316	247
5583	3316	247
5584	3317	246
5585	3317	245
5586	3318	245
5587	3318	244
5588	3319	244
5589	3320	243
5590	3320	242
5591	3321	242
5592	3321	241
5593	3322	241
5594	3323	240
5595	3323	239
5596	3324	239
5597	3324	238
5598	3325	238
5599	3325	237
5600	3326	236
5601	3326	236
5602	3327	235
5603	3328	235
5604	3328	234
5605	3329	234
5606	3330	233
5607	3330	232
5608	3331	232
5609	3331	231
5610	3332	231
5611	3333	230
5612	3333	229
5613	3334	229
5614	3334	228
5615	3335	228
5616	3335	227
5617	3336	226
5618	3337	226
5619	3337	225
5620	3338	225
5621	3339	224
5622	3339	223
5623	3340	223
5624	3340	222
5625	3341	222
5626	3341	221
5627	3342	220
5628	3343	220
5629	3343	219
5630	3344	219
5631	3344	218
5632	3345	217
5633	3345	217
5634	3346	216
5635	3347	216
5636	3348	215
5637	3348	215
5638	3349	214
5639	3349	213
5640	3350	213
5641	3350	212
5642	3351	212
5643	3352	211
5644	3352	210
5645	3353	210
5646	3353	209
5647	3354	209
5648	3354	208
5649	3355	207
5650	3356	207
5651	3356	206
5652	3357	206
5653	3357	205
5654	3358	204
5655	3358	204
5656	3359	203
5657	3360	203
5658	3360	202
5659	3361	201
5660	3361	201
5661	3362	200
5662	3362	200
5663	3363	199
5664	3363	198
5665	3364	198
5666	3365	197
5667	3365	197
5668	3366	196
5669	3367	195
5670	3367	195
5671	3368	194
5672	3368	194
5673	3369	193
5674	3369	192
5675	3370	192
5676	3370	191
5677	3371	191
5678	3372	190
5679	3372	190
5680	3373	189
5681	3373	188
5682	3374	188
5683	3374	187
5684	3375	187
5685	3376	186
5686	3376	185
5687	3377	185
5688	3377	184
5689	3378	184
5690	3378	183
5691	3379	182
5692	3380	182
5693	3380	181
5694	3381	181
5695	3381	180
5696	3382	179
5697	3382	179
5698	3383	178
5699	3384	178
5700	3384	177
5701	3385	176
5702	3385	176
5703	3386	175
5704	3387	175
5705	3387	174
5706	3388	173
5707	3389	173
5708	3389	172
5709	3390	172
5710	3390	171
5711	3391	170
5712	3391	170
5713	3392	169
5714	3393	169
5715	3393	168
5716	3394	168
5717	3394	167
5718	3395	166
5719	3395	166
5720	3396	165
5721	3397	165
5722	3397	164
5723	3398	163
5724	3398	163
5725	3399	162
5726	3399	162
5727	3400	161
5728	3401	160
5729	3401	160
5730	3402	159
5731	3402	159
5732	3403	158
5733	3404	157
5734	3404	157
5735	3405	156
5736	3405	156
5737	3406	155
5738	3407	154
5739	3407	154
5740	3408	153
5741	3408	153
5742	3409	152
5743	3409	151
5744	3410	151
5745	3410	150
5746	3411	150
5747	3412	149
5748	3412	149
5749	3413	148
5750	3414	147
5751	3414	147
5752	3415	146
5753	3415	146
5754	3416	145
5755	3417	144
5756	3417	144
5757	3418	143
5758	3418	143
5759	3419	142
5760	3420	141
5761	3420	141
5762	3421	140
5763	3421	140
5764	3422	139
5765	3422	138
5766	3423	138
5767	3424	137
5768	3424	137
5769	3425	136
5770	3425	135
5771	3426	135
5772	3426	134
5773	3427	134
5774	3428	133
5775	3428	132
5776	3429	132
5777	3429	131
5778	3430	131
5779	3430	130
5780	3431	129
5781	3431	129
5782	3432	128
5783	3432	128
5784	3433	127
5785	3434	127
5786	3434	126
5787	3435	125
5788	3435	125
5789	3436	124
5790	3436	124
5791	3437	123
5792	3437	122
5793	3438	122
5794	3439	121
5795	3439	121
5796	3440	120
5797	3440	119
5798	3441	119
5799	3442	118
5800	3442	118
5801	3443	117
5802	3444	116
5803	3444	116
5804	3445	115
5805	3445	115
5806	3446	114
5807	3446	113
5808	3447	113
5809	3448	112
5810	3448	112
5811	3449	111
5812	3449	110
5813	3450	110
5814	3450	109
5815	3451	109
5816	3451	108
5817	3452	108
5818	3453	107
5819	3453	106
5820	3454	106
5821	3454	105
5822	3455	105
5823	3455	104
5824	3456	103
5825	3456	103
5826	3457	102
5827	3458	102
5828	3458	101
5829	3459	100
5830	3459	100
5831	3460	99
5832	3460	99
5833	3461	98
5834	3461	97
5835	3462	97
5836	3462	96
5837	3463	96
5838	3464	95
5839	3464	94
5840	3465	94
5841	3466	93
5842	3466	93
5843	3467	92
5844	3467	91
5845	3468	91
5846	3468	90
5847	3469	90
5848	3469	89
5849	3470	88
5850	3470	88
5851	3471	87
5852	3472	87
5853	3473	86
5854	3473	86
5855	3474	85
5856	3474	84
5857	3475	84
5858	3475	83
5859	3476	83
5860	3476	82
5861	3477	81
5862	3477	81
5863	3478	80
5864	3479	80
5865	3479	79
5866	3480	78
5867	3481	78
5868	3481	77
5869	3482	77
5870	3482	76
5871	3483	75
5872	3483	75
5873	3484	74
5874	3484	74
5875	3485	73
5876	3485	72
5877	3486	72
5878	3487	71
5879	3487	71
5880	3488	70
5881	3488	69
5882	3489	69
5883	3489	68
5884	3490	68
5885	3491	67
5886	3491	67
5887	3492	66
5888	3492	65
5889	3493	65
5890	3493	64
5891	3494	64
5892	3495	63
5893	3495	62
5894	3496	62
5895	3497	61
5896	3497	61
5897	3498	60
5898	3498	59
5899	3499	59
5900	3499	58
5901	3500	58
5902	3501	57
5903	3501	56
5904	3502	56
5905	3503	55
5906	3504	55
5907	3504	54
5908	3505	53
5909	3505	53
5910	3506	52
5911	3506	52
5912	3507	51
5913	3508	51
5914	3508	50
5915	3509	49
5916	3509	49
5917	3510	48
5918	3511	48
5919	3511	47
5920	3512	46
5921	3512	46
5922	3513	45
5923	3513	45
5924	3514	44
5925	3514	43
5926	3515	43
5927	3516	42
5928	3516	42
5929	3517	41
5930	3517	40
5931	3518	40
5932	3518	39
5933	3519	39
5934	3519	38
5935	3520	37
5936	3521	37
5937	3521	36
5938	3522	36
5939	3522	35
5940	3523	34
5941	3523	34
5942	3524	33
5943	3524	33
5944	3525	32
5945	3525	32
5946	3526	31
5947	3527	30
5948	3527	30
5949	3528	29
5950	3528	29
5951	3529	28
5952	3530	27
5953	3530	27
5954	3531	26
5955	3531	26
5956	3532	25
5957	3532	24
5958	3533	24
5959	3534	23
5960	3534	23
5961	3535	22
5962	3535	21
5963	3536	21
5964	3536	20
5965	3537	20
5966	3538	19
5967	3538	18
5968	3539	18
5969	3539	17
5970	3540	17
5971	3541	16
5972	3541	16
5973	3542	15
5974	3542	14
5975	3543	14
5976	3543	13
5977	3544	13
5978	3545	12
5979	3545	11
5980	3546	11
5981	3546	10
5982	3547	10
5983	3547	9
5984	3548	8
5985	3548	8
5986	3549	7
5987	3550	7
5988	3550	6
5989	3551	5
5990	3551	5
5991	3552	4
5992	3552	4
5993	3553	3
5994	3553	2
5995	3554	2
5996	3555	1
5997	3555	1
5998	3556	0
5999	3556	0
