iter	RMSE
4324	0.0904679342
4325	0.09045931051
4326	0.09045434736
4327	0.09044311221
4328	0.09043151835
4329	0.09042520999
4330	0.0904172184
4331	0.09041042441
4332	0.09040423806
4333	0.09039909826
4334	0.09039252875
4335	0.09038709917
4336	0.09038330462
4337	0.09037874924
4338	0.0903736069
4339	0.09036854016
4340	0.09036013513
4341	0.09035577986
4342	0.09034580621
4343	0.09034198998
4344	0.0903353854
4345	0.0903294029
4346	0.09032273994
4347	0.09031155878
4348	0.09030430774
4349	0.09029686438
4350	0.09029434928
4351	0.09028394935
4352	0.0902806757
4353	0.09027071557
4354	0.09026367361
4355	0.09025625112
4356	0.0902538119
4357	0.0902479634
4358	0.09024010436
4359	0.0902322388
4360	0.09022375496
4361	0.09021548555
4362	0.09020984553
4363	0.09020667851
4364	0.09019625446
4365	0.09018907078
4366	0.09017910634
4367	0.09017324134
4368	0.0901652929
4369	0.09016268113
4370	0.09015752348
4371	0.09015282405
4372	0.09014646912
4373	0.09014088781
4374	0.0901334834
4375	0.09012834288
4376	0.09012186242
4377	0.09011262
4378	0.09010728616
4379	0.09010136419
4380	0.09009662736
4381	0.09008942416
4382	0.09008255773
4383	0.09007696189
4384	0.09007024375
4385	0.09006711195
4386	0.09006119417
4387	0.09005304264
4388	0.0900469786
4389	0.09004011167
4390	0.09003376012
4391	0.09002673506
4392	0.09001933512
4393	0.09001155481
4394	0.09000388215
4395	0.08999405858
4396	0.08998480214
4397	0.08997089905
4398	0.08996505947
4399	0.0899607477
4400	0.0899534383
4401	0.08994889689
4402	0.08994471957
4403	0.08993948162
4404	0.0899272798
4405	0.08992079237
4406	0.08991289006
4407	0.08990755539
4408	0.08990223513
4409	0.08989713548
4410	0.08989045397
4411	0.08988558431
4412	0.08987935689
4413	0.08987157018
4414	0.08986548813
4415	0.08985780257
4416	0.08985085892
4417	0.08984668607
4418	0.08984433195
4419	0.08983771739
4420	0.08983138924
4421	0.0898251564
4422	0.08981859519
4423	0.08981407342
4424	0.08980852608
4425	0.08980213891
4426	0.0897990065
4427	0.08979139241
4428	0.08978132763
4429	0.08977306209
4430	0.08976998428
4431	0.08976542378
4432	0.08975766385
4433	0.08975019937
4434	0.08974259036
4435	0.08973572556
4436	0.08972954984
4437	0.0897265474
4438	0.08972088654
4439	0.08971336829
4440	0.0897104373
4441	0.08970082575
4442	0.089695667
4443	0.08969257947
4444	0.08968781132
4445	0.0896816145
4446	0.08967561144
4447	0.08966684059
4448	0.08965954366
4449	0.08965150985
4450	0.08964068726
4451	0.08963434311
4452	0.0896295489
4453	0.08962575839
4454	0.08961289911
4455	0.08960544946
4456	0.0896003586
4457	0.08959293899
4458	0.08958838559
4459	0.08957740033
4460	0.08957388672
4461	0.0895634499
4462	0.08955653455
4463	0.08954822702
4464	0.08954564722
4465	0.08953832387
4466	0.0895348905
4467	0.08952987443
4468	0.08951969328
4469	0.08951358153
4470	0.08950717836
4471	0.08949696759
4472	0.08949012084
4473	0.08948631028
4474	0.08948228947
4475	0.08947541053
4476	0.08946618755
4477	0.0894617904
4478	0.08945775055
4479	0.08945290499
4480	0.08944304478
4481	0.08943682253
4482	0.08943341993
4483	0.08942823321
4484	0.08941811262
4485	0.08941521178
4486	0.08940656241
4487	0.08940003439
4488	0.08939689394
4489	0.08938600949
4490	0.08937990073
4491	0.08937348412
4492	0.08937017684
4493	0.08936252908
4494	0.08936041524
4495	0.08935220853
4496	0.0893463149
4497	0.08933976723
4498	0.08933253992
4499	0.08932552054
4500	0.08931958399
4501	0.08931089564
4502	0.08930752763
4503	0.08930030475
4504	0.08929352237
4505	0.08928679627
4506	0.08928168424
4507	0.08927770323
4508	0.08927039795
4509	0.08926192575
4510	0.08925450342
4511	0.08924902816
4512	0.08924044536
4513	0.08923375683
4514	0.08922555021
4515	0.08922099382
4516	0.08921615658
4517	0.08920950676
4518	0.08920220867
4519	0.08919870996
4520	0.08919072129
4521	0.08918477642
4522	0.08918011423
4523	0.08917108578
4524	0.08916816733
4525	0.08916013443
4526	0.08915263914
4527	0.08914404658
4528	0.08913817807
4529	0.0891341167
4530	0.089123649
4531	0.08912121737
4532	0.08911114064
4533	0.0891061209
4534	0.08910132038
4535	0.08909275165
4536	0.08908613332
4537	0.08908350522
4538	0.0890761885
4539	0.08907284144
4540	0.08906892414
4541	0.0890590743
4542	0.08905340576
4543	0.08904577672
4544	0.089039992
4545	0.08903207881
4546	0.089028071
4547	0.08902196981
4548	0.08901710875
4549	0.08901338131
4550	0.08900339077
4551	0.08899491352
4552	0.0889889921
4553	0.08898570875
4554	0.08897936289
4555	0.0889740566
4556	0.08896779657
4557	0.08896304594
4558	0.08895834182
4559	0.08895283736
4560	0.08894653182
4561	0.08894210442
4562	0.08893499945
4563	0.08893071864
4564	0.08892626375
4565	0.08891552386
4566	0.0889082514
4567	0.08890356554
4568	0.08889759947
4569	0.08888973972
4570	0.08888060878
4571	0.08887465366
4572	0.0888647864
4573	0.08885573603
4574	0.0888500095
4575	0.08884305332
4576	0.08883490017
4577	0.08882449123
4578	0.08881954887
4579	0.08881239769
4580	0.0888097893
4581	0.08880609289
4582	0.08880137652
4583	0.08879158992
4584	0.08878234509
4585	0.0887763032
4586	0.08876792919
4587	0.08876228493
4588	0.08876027905
4589	0.0887545861
4590	0.08874850526
4591	0.08874518141
4592	0.08873725454
4593	0.08873422127
4594	0.08872626834
4595	0.08871945748
4596	0.08871238235
4597	0.08870590147
4598	0.08869926095
4599	0.08869275433
4600	0.0886824776
4601	0.0886729378
4602	0.08866607769
4603	0.08865937412
4604	0.08865473166
4605	0.08864951623
4606	0.08863890321
4607	0.08862995712
4608	0.08862263984
4609	0.08861324474
4610	0.08860616352
4611	0.08859952275
4612	0.08859476486
4613	0.08858865607
4614	0.08858690322
4615	0.08858293806
4616	0.08857512471
4617	0.08857079139
4618	0.08856410299
4619	0.08855859924
4620	0.0885546458
4621	0.08854850219
4622	0.08854185817
4623	0.08853679709
4624	0.08852999636
4625	0.08852246957
4626	0.08851143154
4627	0.08850783195
4628	0.08850168564
4629	0.08849601471
4630	0.08848876974
4631	0.08848591994
4632	0.08847998297
4633	0.08847389549
4634	0.08846666451
4635	0.08845836165
4636	0.08845265964
4637	0.08844631957
4638	0.08844413236
4639	0.08843417953
4640	0.08843035116
4641	0.08842643065
4642	0.08842207016
4643	0.08841186339
4644	0.08840405435
4645	0.08839871895
4646	0.08839374157
4647	0.08838697531
4648	0.0883800411
4649	0.08837348784
4650	0.08836463667
4651	0.08835609174
4652	0.08835278204
4653	0.08834716111
4654	0.08834008302
4655	0.08833619654
4656	0.08832499465
4657	0.08831822149
4658	0.08831202885
4659	0.08830542777
4660	0.08830080224
4661	0.08829111841
4662	0.08828504424
4663	0.0882786923
4664	0.08827203962
4665	0.08826696616
4666	0.08825974659
4667	0.08825326289
4668	0.08824723585
4669	0.08823552911
4670	0.08823318531
4671	0.08822817986
4672	0.08822285214
4673	0.08821192935
4674	0.08820518211
4675	0.08819908472
4676	0.0881885905
4677	0.08818088324
4678	0.08817431323
4679	0.08816470269
4680	0.08815704666
4681	0.08815052148
4682	0.08814524508
4683	0.08813506684
4684	0.08812722808
4685	0.08812409732
4686	0.08811914044
4687	0.08811071229
4688	0.08810633737
4689	0.08810143451
4690	0.0880949349
4691	0.08808817024
4692	0.0880794765
4693	0.08807458052
4694	0.08806744351
4695	0.08805943618
4696	0.08805459012
4697	0.08804817237
4698	0.08804074163
4699	0.08803571872
4700	0.08802895109
4701	0.08802218939
4702	0.08801549693
4703	0.08800808491
4704	0.08800037413
4705	0.0879930299
4706	0.08798331353
4707	0.08797495919
4708	0.08797101499
4709	0.08796491551
4710	0.08796043575
4711	0.0879524264
4712	0.08794510542
4713	0.087936085
4714	0.08792984704
4715	0.08792412041
4716	0.08791553036
4717	0.08790740681
4718	0.08790078859
4719	0.08789077534
4720	0.08788443275
4721	0.08787590842
4722	0.08786934002
4723	0.08786426004
4724	0.0878575802
4725	0.0878521374
4726	0.08784465595
4727	0.08783759727
4728	0.08782759296
4729	0.08782141695
4730	0.08781583808
4731	0.08780892188
4732	0.08780346267
4733	0.08779801209
4734	0.08778998159
4735	0.08778636605
4736	0.08778052804
4737	0.08777731588
4738	0.08776960549
4739	0.08776583388
4740	0.08776122341
4741	0.08775362541
4742	0.08774892204
4743	0.08774311278
4744	0.08773937912
4745	0.08773458554
4746	0.08772892735
4747	0.08772529477
4748	0.08771863027
4749	0.08771528017
4750	0.08770980689
4751	0.08770440859
4752	0.0876978953
4753	0.08769537718
4754	0.08769151679
4755	0.08768208553
4756	0.08767506125
4757	0.08767020009
4758	0.08766042541
4759	0.08765377998
4760	0.08764741322
4761	0.08763640815
4762	0.08762852453
4763	0.08762060027
4764	0.08761361216
4765	0.08760715724
4766	0.08759919821
4767	0.08759386282
4768	0.08758824456
4769	0.08758141072
4770	0.08757761531
4771	0.0875716031
4772	0.08756738158
4773	0.08755802278
4774	0.08755081501
4775	0.08754296593
4776	0.08753719258
4777	0.08753425654
4778	0.08753156433
4779	0.08752264815
4780	0.08751420723
4781	0.08750593087
4782	0.08750361636
4783	0.08749821991
4784	0.08749152888
4785	0.08748550932
4786	0.08747679768
4787	0.08746796682
4788	0.08745707312
4789	0.08745192106
4790	0.08744528013
4791	0.08743888171
4792	0.08743207198
4793	0.08742814281
4794	0.08742256453
4795	0.08741552478
4796	0.08741022728
4797	0.08740333706
4798	0.08739916006
4799	0.0873931276
4800	0.08738747092
4801	0.08738057015
4802	0.08737522758
4803	0.08737099795
4804	0.08736455779
4805	0.08735653671
4806	0.0873493831
4807	0.0873424376
4808	0.08733803319
4809	0.08733229982
4810	0.08732693555
4811	0.08732301028
4812	0.08731905278
4813	0.08731301731
4814	0.08730786275
4815	0.08730143641
4816	0.08729383414
4817	0.08728456771
4818	0.08728065299
4819	0.08727473361
4820	0.08726877108
4821	0.0872627685
4822	0.08725594866
4823	0.08725009654
4824	0.08723983669
4825	0.08723241248
4826	0.08722719183
4827	0.08722218341
4828	0.08721360611
4829	0.08720842295
4830	0.087202515
4831	0.08719460931
4832	0.08719064124
4833	0.08718619274
4834	0.08717759554
4835	0.08717116282
4836	0.08716153029
4837	0.08715620413
4838	0.08715192938
4839	0.08714456165
4840	0.08713796161
4841	0.08713143589
4842	0.0871252003
4843	0.08712099118
4844	0.087117146
4845	0.08711236485
4846	0.0871079695
4847	0.08710151508
4848	0.08709519017
4849	0.08708489799
4850	0.08707857306
4851	0.08707179441
4852	0.08706524216
4853	0.08705607216
4854	0.08705061714
4855	0.0870414539
4856	0.08703601553
4857	0.08702921865
4858	0.08702323865
4859	0.08701721085
4860	0.08701361177
4861	0.08700943362
4862	0.08700068247
4863	0.08699159535
4864	0.08698541397
4865	0.08698134524
4866	0.08697755449
4867	0.08697231972
4868	0.0869694979
4869	0.08696604051
4870	0.08695893255
4871	0.08695254763
4872	0.08694766162
4873	0.0869418628
4874	0.08693550248
4875	0.08692937303
4876	0.0869243376
4877	0.0869162237
4878	0.08691047243
4879	0.08690426182
4880	0.08690180226
4881	0.08689442678
4882	0.08688862496
4883	0.08688121463
4884	0.08688010483
4885	0.08687385822
4886	0.08686766739
4887	0.08686066664
4888	0.08685580126
4889	0.08685054559
4890	0.08684427089
4891	0.08683772917
4892	0.0868309798
4893	0.08682450593
4894	0.08682044691
4895	0.08681547921
4896	0.08680905926
4897	0.08680372953
4898	0.08679420192
4899	0.08678804127
4900	0.08678253055
4901	0.08677908559
4902	0.08676949454
4903	0.08676326475
4904	0.08675610557
4905	0.08675365289
4906	0.08675101126
4907	0.08673957009
4908	0.0867333492
4909	0.08672773686
4910	0.08672227139
4911	0.08671746442
4912	0.08671162948
4913	0.08670858674
4914	0.0867020983
4915	0.08669912529
4916	0.08668747052
4917	0.08668051287
4918	0.08667596929
4919	0.0866716139
4920	0.08666498738
4921	0.08665556278
4922	0.08664618973
4923	0.08663939276
4924	0.08663238953
4925	0.08662668729
4926	0.08662359452
4927	0.08661724267
4928	0.08661286601
4929	0.08660902009
4930	0.08660306534
4931	0.08659984311
4932	0.08659379498
4933	0.08658686924
4934	0.08658326401
4935	0.08657650888
4936	0.08657176018
4937	0.0865629161
4938	0.08655595731
4939	0.0865508201
4940	0.08654470826
4941	0.08653698307
4942	0.08653296295
4943	0.08652661178
4944	0.08652077579
4945	0.08651478316
4946	0.08651095668
4947	0.08650650579
4948	0.08650124792
4949	0.08649717378
4950	0.0864885216
4951	0.08648267693
4952	0.086477456
4953	0.08646950791
4954	0.0864651605
4955	0.08646037632
4956	0.0864530324
4957	0.0864507502
4958	0.08644437753
4959	0.08643969963
4960	0.08643353237
4961	0.08642583723
4962	0.08641820153
4963	0.08641030812
4964	0.08640330287
4965	0.08639381892
4966	0.08638542838
4967	0.08637837002
4968	0.08637210419
4969	0.08636695562
4970	0.08636474661
4971	0.08635786215
4972	0.08635211358
4973	0.08634270408
4974	0.08633948074
4975	0.08633637178
4976	0.08633114383
4977	0.08632178983
4978	0.08631536013
4979	0.08631077999
4980	0.08630338631
4981	0.08629318176
4982	0.0862835472
4983	0.08628080607
4984	0.08627395917
4985	0.08626080284
4986	0.0862527664
4987	0.0862467131
4988	0.08624058203
4989	0.08623459653
4990	0.08623198783
4991	0.08622923638
4992	0.08622316384
4993	0.08621357946
4994	0.08620468389
4995	0.08619818191
4996	0.08619543354
4997	0.08619140118
4998	0.0861853727
4999	0.08617917615
5000	0.08617396337
5001	0.08616828843
5002	0.08616451652
5003	0.08616221518
5004	0.08615492338
5005	0.08614354102
5006	0.08613753329
5007	0.08613244619
5008	0.08612905544
5009	0.08612498412
5010	0.08611430683
5011	0.0861059789
5012	0.08609766426
5013	0.08609451475
5014	0.08608856088
5015	0.08608301384
5016	0.08607539687
5017	0.08606477731
5018	0.08606054455
5019	0.08605333398
5020	0.08604924942
5021	0.0860455274
5022	0.08603875267
5023	0.08603297558
5024	0.08602390397
5025	0.08601581005
5026	0.08601179723
5027	0.08600556293
5028	0.0860015306
5029	0.08599536624
5030	0.0859862915
5031	0.08598208558
5032	0.08597599304
5033	0.08596776439
5034	0.08595845712
5035	0.08595296262
5036	0.08594614984
5037	0.08593833075
5038	0.0859331863
5039	0.08592713546
5040	0.08592249079
5041	0.08591839834
5042	0.0859130395
5043	0.0859089396
5044	0.08590600255
5045	0.08590202805
5046	0.08589213812
5047	0.08588755993
5048	0.08588153594
5049	0.08587540663
5050	0.08587039191
5051	0.08586305608
5052	0.08585784793
5053	0.08585323419
5054	0.08584848966
5055	0.0858427458
5056	0.08583376164
5057	0.08582555361
5058	0.08581720352
5059	0.0858102452
5060	0.08580515994
5061	0.08579864216
5062	0.08579269259
5063	0.08578461541
5064	0.08577720993
5065	0.08577143737
5066	0.08576516308
5067	0.08575957142
5068	0.08575281644
5069	0.08574583656
5070	0.0857378392
5071	0.08573092342
5072	0.08572675326
5073	0.08571952867
5074	0.08571066165
5075	0.08570833164
5076	0.08570365588
5077	0.08569395771
5078	0.08568662414
5079	0.08568133848
5080	0.08567775755
5081	0.08567142176
5082	0.08566387691
5083	0.08565521384
5084	0.0856485431
5085	0.08564327982
5086	0.08563666092
5087	0.08563040272
5088	0.08562389317
5089	0.08562157018
5090	0.08561392833
5091	0.08561005508
5092	0.08560007345
5093	0.08559436306
5094	0.08559162601
5095	0.08558390725
5096	0.08557855887
5097	0.08557134957
5098	0.08556389601
5099	0.08555679077
5100	0.08555109889
5101	0.08554206303
5102	0.08553618882
5103	0.08553043268
5104	0.08552299338
5105	0.08551611195
5106	0.08550918514
5107	0.08549979609
5108	0.08549330322
5109	0.0854882206
5110	0.08548196085
5111	0.08547351339
5112	0.08546738334
5113	0.08546063544
5114	0.08545098724
5115	0.08544287001
5116	0.08544063246
5117	0.08543342628
5118	0.08542233561
5119	0.08541807522
5120	0.08541123965
5121	0.08540576811
5122	0.08540063287
5123	0.08539418029
5124	0.08538750124
5125	0.08538174994
5126	0.08537296346
5127	0.08536476579
5128	0.08535809638
5129	0.08535060311
5130	0.08534733858
5131	0.08534117185
5132	0.08533479049
5133	0.08532959116
5134	0.08532222204
5135	0.08531572705
5136	0.08530807901
5137	0.08530238792
5138	0.08529600661
5139	0.08529178808
5140	0.08528471425
5141	0.08527821352
5142	0.08527384777
5143	0.08526768013
5144	0.08525932849
5145	0.08525229777
5146	0.08524666825
5147	0.08524047874
5148	0.08523307431
5149	0.08522428599
5150	0.08521539352
5151	0.08520545826
5152	0.08519940513
5153	0.08519100629
5154	0.08518420647
5155	0.08517961394
5156	0.0851721284
5157	0.08516665863
5158	0.08516443464
5159	0.08515776492
5160	0.08515178741
5161	0.08514992547
5162	0.08514438191
5163	0.08513833973
5164	0.0851329923
5165	0.08512693376
5166	0.08511650829
5167	0.08511189022
5168	0.08510280257
5169	0.0850989384
5170	0.08509529797
5171	0.0850892245
5172	0.08508507739
5173	0.0850808176
5174	0.08507532755
5175	0.08506918743
5176	0.08506495694
5177	0.08506019901
5178	0.08505109178
5179	0.08504611312
5180	0.08503660897
5181	0.08503317243
5182	0.08502837234
5183	0.08502164785
5184	0.08501228926
5185	0.0850080906
5186	0.08500395467
5187	0.08499681834
5188	0.08499010618
5189	0.08498810257
5190	0.08498346458
5191	0.08497702527
5192	0.08497131819
5193	0.08496503784
5194	0.08495732453
5195	0.0849512057
5196	0.08494433096
5197	0.08494264107
5198	0.08494079809
5199	0.08493583548
5200	0.08493072348
5201	0.08492325244
5202	0.08491765525
5203	0.08491231541
5204	0.08490801556
5205	0.08489903766
5206	0.08489159174
5207	0.08488749394
5208	0.08488403361
5209	0.08488084463
5210	0.08487610424
5211	0.08487023661
5212	0.08486496268
5213	0.08485924168
5214	0.08485471676
5215	0.08484873139
5216	0.08484262046
5217	0.08483801446
5218	0.0848275738
5219	0.08482172938
5220	0.08481981202
5221	0.0848138623
5222	0.08480791615
5223	0.08480228019
5224	0.08479558555
5225	0.08479359344
5226	0.08478818756
5227	0.08477459007
5228	0.0847642345
5229	0.08475934967
5230	0.08475440455
5231	0.08475144505
5232	0.08474787352
5233	0.08474159466
5234	0.08473588674
5235	0.08473253882
5236	0.08472452081
5237	0.08471699683
5238	0.08470979161
5239	0.08470403613
5240	0.0846975931
5241	0.08469138146
5242	0.08468522796
5243	0.08467938131
5244	0.08467472043
5245	0.08466772838
5246	0.08466448731
5247	0.08465834837
5248	0.08465241665
5249	0.08463897653
5250	0.08463248026
5251	0.08462955124
5252	0.08462398533
5253	0.08461896705
5254	0.08461283001
5255	0.08460544896
5256	0.08460275649
5257	0.08459278931
5258	0.08458808939
5259	0.08458282726
5260	0.08457308272
5261	0.08456902404
5262	0.08455879306
5263	0.08455337045
5264	0.08454676572
5265	0.08454459893
5266	0.08454154773
5267	0.08453409252
5268	0.084528576
5269	0.08452478647
5270	0.08451908782
5271	0.08450975811
5272	0.08450498163
5273	0.08449804605
5274	0.08449206909
5275	0.08448671153
5276	0.08448124832
5277	0.08447527004
5278	0.08446682367
5279	0.08446324939
5280	0.08445817842
5281	0.08445393884
5282	0.08444882158
5283	0.08443983332
5284	0.08443334208
5285	0.08442317501
5286	0.08441767807
5287	0.08441305221
5288	0.08440703607
5289	0.08440443326
5290	0.08439789484
5291	0.08439226621
5292	0.08438931902
5293	0.08438353176
5294	0.08437814517
5295	0.08437400446
5296	0.08436600994
5297	0.08435975921
5298	0.08435359114
5299	0.08435014544
5300	0.08434462085
5301	0.08433933178
5302	0.08433642736
5303	0.08432762413
5304	0.08432267398
5305	0.08431968752
5306	0.08431656184
5307	0.08430784921
5308	0.08430593979
5309	0.08430102998
5310	0.08429369047
5311	0.08428751579
5312	0.08428236066
5313	0.08427574146
5314	0.08426903739
5315	0.08426296393
5316	0.08425518905
5317	0.0842479102
5318	0.08424537006
5319	0.0842380504
5320	0.08423225826
5321	0.0842278573
5322	0.08422189588
5323	0.08420841195
5324	0.08420284109
5325	0.08419609266
5326	0.08419312195
5327	0.08418893035
5328	0.08418483235
5329	0.08417974666
5330	0.08417373056
5331	0.08417106062
5332	0.08416474553
5333	0.08415904447
5334	0.08415348258
5335	0.08414756945
5336	0.08414514869
5337	0.08413938751
5338	0.08413366303
5339	0.08412916576
5340	0.08412424063
5341	0.08411934348
5342	0.08411131818
5343	0.08410584491
5344	0.08409797009
5345	0.08409494547
5346	0.08409290784
5347	0.08408714387
5348	0.08408126693
5349	0.08407762764
5350	0.08407141008
5351	0.08406687463
5352	0.08406400188
5353	0.08405344817
5354	0.08404695582
5355	0.08404028516
5356	0.08403228509
5357	0.08402722234
5358	0.08402325415
5359	0.0840167047
5360	0.08401034714
5361	0.08400500816
5362	0.08399981493
5363	0.08399132476
5364	0.08398837033
5365	0.08398287458
5366	0.08397252179
5367	0.08396325144
5368	0.08395584382
5369	0.08394552895
5370	0.08393546044
5371	0.08393266122
5372	0.08392975012
5373	0.08392235712
5374	0.08391933989
5375	0.08390975579
5376	0.08390380108
5377	0.08389837503
5378	0.08389228252
5379	0.08388705603
5380	0.0838845169
5381	0.08388262744
5382	0.08387783573
5383	0.08387209026
5384	0.08386819812
5385	0.08386116601
5386	0.08385164722
5387	0.08384785645
5388	0.08384013981
5389	0.0838333019
5390	0.08382460733
5391	0.08381718533
5392	0.08380925975
5393	0.08380426373
5394	0.08379750396
5395	0.0837908276
5396	0.08378675711
5397	0.08378463231
5398	0.08377924956
5399	0.08376942428
5400	0.08376625739
5401	0.08376408253
5402	0.08376002964
5403	0.08375439654
5404	0.0837483473
5405	0.08374283766
5406	0.08373898692
5407	0.0837329752
5408	0.08372763394
5409	0.08372049636
5410	0.0837187114
5411	0.08371475936
5412	0.08370879868
5413	0.08370262892
5414	0.08369228223
5415	0.08368726356
5416	0.08368184843
5417	0.0836730565
5418	0.0836674025
5419	0.08366301309
5420	0.0836597577
5421	0.08365064147
5422	0.08364408677
5423	0.083641206
5424	0.08363574332
5425	0.0836293575
5426	0.08362060612
5427	0.08361442023
5428	0.08361100943
5429	0.08360571327
5430	0.08359835748
5431	0.08358839732
5432	0.08358322697
5433	0.08357924263
5434	0.08357373158
5435	0.08356719185
5436	0.08356238037
5437	0.08355838979
5438	0.08355305469
5439	0.0835479389
5440	0.08354257779
5441	0.08353875902
5442	0.08353010792
5443	0.08352499199
5444	0.08352001475
5445	0.08351562319
5446	0.08351070726
5447	0.08350481924
5448	0.08349577544
5449	0.08349052498
5450	0.08348468089
5451	0.08347597165
5452	0.0834690266
5453	0.08346426018
5454	0.08345843043
5455	0.08345055876
5456	0.08344413429
5457	0.0834378539
5458	0.08343125208
5459	0.08342268115
5460	0.08342066559
5461	0.08341686144
5462	0.08341112131
5463	0.0834054491
5464	0.08339760801
5465	0.08339404668
5466	0.08338913396
5467	0.08338499864
5468	0.08337788152
5469	0.08337331584
5470	0.08336788866
5471	0.08336208765
5472	0.08335660063
5473	0.08334668158
5474	0.08334238947
5475	0.08333890588
5476	0.0833342711
5477	0.08332582025
5478	0.08332367572
5479	0.08331754001
5480	0.08331131801
5481	0.08330820234
5482	0.08330203855
5483	0.08329683747
5484	0.08329034485
5485	0.08328691267
5486	0.08328160446
5487	0.08327785056
5488	0.08326969039
5489	0.08326770143
5490	0.08326178031
5491	0.08325469346
5492	0.08324696022
5493	0.08324263034
5494	0.08323504019
5495	0.08323107241
5496	0.08322453904
5497	0.08322161301
5498	0.08321627706
5499	0.08321415252
5500	0.08320728991
5501	0.08320071436
5502	0.08319610598
5503	0.08319169712
5504	0.0831886656
5505	0.08318189932
5506	0.08317682443
5507	0.08317147556
5508	0.0831662852
5509	0.08316194675
5510	0.08315705411
5511	0.08315321572
5512	0.0831484117
5513	0.08314048142
5514	0.08313495082
5515	0.08313307706
5516	0.08313039105
5517	0.08312508401
5518	0.08312037307
5519	0.08311513717
5520	0.08310904677
5521	0.08310518596
5522	0.0830987276
5523	0.08309330794
5524	0.08308686434
5525	0.08307916856
5526	0.08307632527
5527	0.08306697618
5528	0.08305812902
5529	0.08305436676
5530	0.08304615794
5531	0.08304440186
5532	0.08303602687
5533	0.08303131497
5534	0.08302703085
5535	0.08302216098
5536	0.08301615013
5537	0.08301017439
5538	0.08300544082
5539	0.083002633
5540	0.08299723355
5541	0.08299104697
5542	0.08298400119
5543	0.0829777033
5544	0.08297527255
5545	0.08296524701
5546	0.08295919636
5547	0.08295572797
5548	0.0829526498
5549	0.08294871324
5550	0.08294323504
5551	0.08293912514
5552	0.08293607124
5553	0.08292738253
5554	0.08292062562
5555	0.08291612781
5556	0.08290859718
5557	0.08290074171
5558	0.08289517898
5559	0.08288932111
5560	0.08288750859
5561	0.08288492007
5562	0.08287936242
5563	0.08287490727
5564	0.08287137251
5565	0.08286268386
5566	0.08285515705
5567	0.08284561147
5568	0.08284048604
5569	0.08283459379
5570	0.08282907755
5571	0.08282563631
5572	0.08282356364
5573	0.082818919
5574	0.08281204553
5575	0.08280625098
5576	0.08279930121
5577	0.08279536994
5578	0.08278925508
5579	0.08278355609
5580	0.08277849463
5581	0.08277100804
5582	0.08276368492
5583	0.08275561815
5584	0.08275258399
5585	0.08274612062
5586	0.08273780841
5587	0.08273270501
5588	0.08272953065
5589	0.08272643511
5590	0.08272222285
5591	0.08271685536
5592	0.08270705935
5593	0.0827019361
5594	0.08269663511
5595	0.08269065194
5596	0.08268224246
5597	0.08267495994
5598	0.08266913925
5599	0.08266466289
5600	0.08265963447
5601	0.08265128333
5602	0.08264323157
5603	0.08263697267
5604	0.08263065612
5605	0.08262347301
5606	0.08262147356
5607	0.08261387649
5608	0.08260752891
5609	0.08260026938
5610	0.08259506906
5611	0.08259121932
5612	0.0825876966
5613	0.08258223667
5614	0.08258053215
5615	0.08257256202
5616	0.08256650756
5617	0.08256044005
5618	0.08255445171
5619	0.08255001619
5620	0.08254425597
5621	0.08254134546
5622	0.08253531053
5623	0.08253072614
5624	0.08252671091
5625	0.08252243366
5626	0.08251641385
5627	0.08250953292
5628	0.08250420913
5629	0.08250122262
5630	0.08249725717
5631	0.08248801055
5632	0.08248117543
5633	0.08247538313
5634	0.08246868935
5635	0.08246375383
5636	0.08245928843
5637	0.08245421768
5638	0.08244405569
5639	0.08243832948
5640	0.08243185281
5641	0.08242687781
5642	0.08242413248
5643	0.08241981585
5644	0.0824136688
5645	0.08240506804
5646	0.08239954497
5647	0.08239346928
5648	0.08238894628
5649	0.08238354665
5650	0.08237589455
5651	0.08236967006
5652	0.08236311534
5653	0.082355981
5654	0.08234972835
5655	0.08234458984
5656	0.0823388086
5657	0.08233016821
5658	0.08232562659
5659	0.08231890536
5660	0.08231365238
5661	0.08230770959
5662	0.08230294896
5663	0.08230028641
5664	0.08229158324
5665	0.08228370875
5666	0.08227808439
5667	0.08227120661
5668	0.08226574239
5669	0.08226010024
5670	0.08225489142
5671	0.08224763342
5672	0.08223643633
5673	0.08223109011
5674	0.08222726183
5675	0.08222197933
5676	0.08221694831
5677	0.08221281439
5678	0.08220490087
5679	0.0821977349
5680	0.08218858776
5681	0.08218309049
5682	0.08218039069
5683	0.08217730303
5684	0.08217106854
5685	0.08216656471
5686	0.08216143089
5687	0.08215166751
5688	0.08214629667
5689	0.08214189431
5690	0.08213224331
5691	0.08212521806
5692	0.08211856374
5693	0.08211472939
5694	0.0821086735
5695	0.08210505473
5696	0.08209671228
5697	0.08209357692
5698	0.08208397747
5699	0.08207956951
5700	0.08207468947
5701	0.0820683324
5702	0.08206023505
5703	0.08205543122
5704	0.08205154654
5705	0.08204717037
5706	0.08203885923
5707	0.082034227
5708	0.08202853074
5709	0.08202616983
5710	0.08202200434
5711	0.08201784616
5712	0.0820136489
5713	0.08200816452
5714	0.08200244528
5715	0.08199873334
5716	0.0819945514
5717	0.08199111018
5718	0.0819859218
5719	0.08197787256
5720	0.08197369463
5721	0.08196946047
5722	0.08196200753
5723	0.08195593353
